schema_version,slice_id,slice,python_surface,rust_target,status,evidence,blockers,matched_symbol_count,matched_symbol_ids,rust_locations
1,ledger-097,training vessel initial-state queues,`TrainingVessel` seed iterators and `_random_subset`,"`TrainingVesselSeeds`, sampler/logger plugins",done,"Six focused tests, live Python subset differential, tracing delivery, exact 100% workspace coverage",Full policy/collector/trainer orchestration remains separate,2,"[""qlib/rl/trainer/vessel.py::TrainingVessel._random_subset@206"", ""qlib/rl/trainer/vessel.py::TrainingVessel@98""]","[""crates/core/src/environment_step.rs:614:logger"", ""crates/core/src/model_sequence.rs:143:sampler"", ""crates/core/src/training_vessel_seed.rs:126:TrainingVesselSeeds""]"
1,ledger-098,training vessel attachment and checkpoints,"`TrainingVesselBase.{assign_trainer,state_dict,load_state_dict}`","`TrainingVesselBinding`, `TrainingVesselState`, generic checkpoint envelope",done,"Five focused tests, live-source differential, exact 100% workspace coverage",Metric logging and collector orchestration remain separate,2,"[""qlib/rl/trainer/vessel.py::TrainingVesselBase.assign_trainer@49"", ""qlib/rl/trainer/vessel.py::TrainingVesselBase@34""]","[""crates/core/src/training_vessel_state.rs:115:TrainingVesselState"", ""crates/core/src/training_vessel_state.rs:43:TrainingVesselBinding""]"
1,ledger-099,training vessel metric logging,"`TrainingVesselBase.{log,log_dict}` numeric/scalar path","`TrainingVesselLog`, Arrow reducer, scalar formatter, diagnostic sink",done,"Five focused tests, live Python logging differential, exact 100% workspace coverage",Collector/replay-buffer orchestration and exotic Python value adapters remain separate,3,"[""qlib/rl/trainer/vessel.py::TrainingVesselBase.log@78"", ""qlib/rl/trainer/vessel.py::TrainingVesselBase.log_dict@85"", ""qlib/rl/trainer/vessel.py::TrainingVesselBase@34""]","[""crates/core/src/dataframe_append/constructor.rs:149:scalar"", ""crates/core/src/dataframe_append/constructor.rs:166:scalar"", ""crates/core/src/dataframe_append/constructor_tests.rs:294:scalar"", ""crates/core/src/single_data.rs:144:scalar"", ""crates/core/src/single_metric.rs:162:scalar"", ""crates/core/src/training_vessel_log.rs:142:TrainingVesselLog""]"
1,ledger-100,default training vessel collection/update orchestration,"`TrainingVessel.{train,validate,test}`","`TrainingVesselRunner`, policy/collector/buffer adapters composed with finite-vector guard",done,Four focused tests; 42 live-source differential cases; opaque keyword forwarding; real dummy-environment exhaustion; exact 100% workspace coverage,Concrete ML runtime and replay-buffer implementations remain separate,2,"[""qlib/rl/trainer/vessel.py::TrainingVessel.train@164"", ""qlib/rl/trainer/vessel.py::TrainingVessel@98""]","[""crates/core/src/complex_price_advantage.rs:33:finite"", ""crates/core/src/rl_candle_collector.rs:528:buffer"", ""crates/core/src/rl_candle_replay.rs:14:vector"", ""crates/core/src/training_vessel_runner.rs:106:buffer"", ""crates/core/src/training_vessel_runner.rs:162:TrainingVesselRunner""]"
1,ledger-101,RL log writer lifecycle and metric buffer,"`LogWriter`, `LogBuffer` in `qlib.rl.utils.log`","`RlLogWriter`, `RlLogBuffer`, finite-vector logger adapter",done,Five focused tests; live-source lifecycle/aggregation/checkpoint differential; real finite environment; exact 100% workspace coverage,Console/CSV sinks and Trainer lifecycle remain separate,3,"[""qlib/rl/utils/log.py::<module>@1"", ""qlib/rl/utils/log.py::LogBuffer@308"", ""qlib/rl/utils/log.py::LogWriter@137""]","[""crates/core/src/complex_price_advantage.rs:33:finite"", ""crates/core/src/environment_step.rs:614:logger"", ""crates/core/src/rl_candle_dqn_policy.rs:151:adapter"", ""crates/core/src/rl_candle_nstep.rs:70:adapter"", ""crates/core/src/rl_candle_replay.rs:14:vector"", ""crates/core/src/rl_log_writer.rs:135:RlLogWriter"", ""crates/core/src/rl_log_writer.rs:369:RlLogBuffer"", ""crates/core/src/shared_nested_account.rs:43:adapter""]"
1,ledger-102,Trainer runtime state and metric callback bridge,"`Trainer.initialize`, `initialize_iter`, `_metrics_callback`, `_min_loglevel`","`RlTrainerState`, `RlTrainerRuntime`, concrete log-buffer callback",done,Five focused tests; 27 live-source metric cases; initialization/minimum-level/lifetime differentials; exact 100% workspace coverage,"Fit/test loop, full checkpoint graph, callback scheduling, and configured construction remain separate",3,"[""qlib/rl/trainer/trainer.py::Trainer._metrics_callback@309"", ""qlib/rl/trainer/trainer.py::Trainer.initialize@123"", ""qlib/rl/trainer/trainer.py::Trainer.initialize_iter@133""]","[""crates/core/src/rl_candle_collector.rs:528:buffer"", ""crates/core/src/rl_early_stopping.rs:92:log"", ""crates/core/src/rl_early_stopping.rs:96:log"", ""crates/core/src/rl_trainer_state.rs:170:RlTrainerRuntime"", ""crates/core/src/rl_trainer_state.rs:21:RlTrainerState"", ""crates/core/src/training_vessel_log.rs:169:log"", ""crates/core/src/training_vessel_runner.rs:106:buffer""]"
1,ledger-103,Trainer fit/test lifecycle driver,"`Trainer.fit`, `test`, `_call_callback_hooks`, `_wrap_context`","`RlTrainerDriver`, typed callback/vessel/seed-context interfaces",done,Five focused tests; 67 live-source scenarios; real queue/vector/vessel/log-buffer integration; exact 100% workspace coverage,Full checkpoint codecs and configured environment assembly remain separate,3,"[""qlib/rl/trainer/trainer.py::Trainer._call_callback_hooks@321"", ""qlib/rl/trainer/trainer.py::Trainer.fit@188"", ""qlib/rl/trainer/trainer.py::_wrap_context@335""]","[""crates/core/src/rl_trainer_driver.rs:261:RlTrainerDriver""]"
1,ledger-104,Trainer named checkpoint graph,"`Trainer.state_dict`, `load_state_dict`, `named_callbacks`, `named_loggers`, `_named_collection`","Generic checkpoint document, named component registry, ordered save/restore and driver restore bridge",done,"Six focused tests; 33 live-source graph scenarios and seven naming matrices; full workspace, strict Clippy, stable/nightly exact 100% gates pass",Torch file codecs and concrete callback recipes remain separate,4,"[""qlib/rl/trainer/trainer.py::Trainer.named_callbacks@176"", ""qlib/rl/trainer/trainer.py::Trainer.named_loggers@182"", ""qlib/rl/trainer/trainer.py::Trainer.state_dict@137"", ""qlib/rl/trainer/trainer.py::_named_collection@346""]","[""crates/core/src/position_cash.rs:45:restore"", ""crates/core/src/rl_candle_checkpoint.rs:175:restore"", ""crates/core/src/rl_checkpoint_callback.rs:137:save"", ""crates/core/src/rl_checkpoint_callback.rs:243:save"", ""crates/core/src/rl_checkpoint_file.rs:153:restore"", ""crates/core/src/rl_checkpoint_file.rs:203:restore"", ""crates/core/src/rl_checkpoint_file.rs:83:save"", ""crates/core/src/rl_checkpoint_lossless_callback.rs:138:save"", ""crates/core/src/rl_trainer_checkpoint.rs:302:restore"", ""crates/core/src/rl_trainer_driver.rs:171:restore""]"
1,ledger-105,EarlyStopping callback,`qlib/rl/trainer/callbacks.py::EarlyStopping`,"Trainer callback, owned best-weight snapshots, checkpoint state",done,"Seven focused tests, 74 live-source scenarios, strict Clippy, full workspace and stable/nightly exact 100% gates pass",Concrete tensor snapshot adapters remain model-specific,2,"[""qlib/rl/trainer/callbacks.py::<module>@1"", ""qlib/rl/trainer/callbacks.py::EarlyStopping@78""]","[""crates/core/src/dataframe_append/extended_plan.rs:65:state"", ""crates/core/src/dataframe_append/temporal_plan.rs:16:state"", ""crates/core/src/environment_step.rs:301:state"", ""crates/core/src/saoe.rs:323:state"", ""crates/core/src/saoe.rs:350:state"", ""crates/core/src/saoe_int_strategy.rs:279:state"", ""crates/core/src/saoe_int_strategy.rs:31:state"", ""crates/core/src/saoe_live_registry.rs:160:state"", ""crates/core/src/saoe_live_registry.rs:36:state"", ""crates/core/src/saoe_state_adapter.rs:964:state"", ""crates/core/src/saoe_state_adapter.rs:988:state""]"
1,ledger-106,MetricsWriter callback,`qlib/rl/trainer/callbacks.py::MetricsWriter`,Ordered metric histories and CSV persistence callback,done,"Six focused tests, 138 Python/pandas scenarios, strict Clippy, full workspace and stable/nightly exact 100% gates pass",Exotic dataframe cells require explicit adapters,2,"[""qlib/rl/trainer/callbacks.py::<module>@1"", ""qlib/rl/trainer/callbacks.py::MetricsWriter@185""]","[""crates/core/src/numpy_order_indicator.rs:11:metric"", ""crates/core/src/numpy_order_indicator.rs:177:metric"", ""crates/core/src/order_indicator.rs:12:metric"", ""crates/core/src/order_indicator.rs:157:metric""]"
1,ledger-107,Policy weight retry,`qlib.rl.order_execution.policy.set_weight`,"`rl_policy_weight`, typed native Candle loader",done,"105 source scenarios, ten native adapter tests, 58 real model-load cases; full 89-file exact gates pass","Policy file extraction, constructors and complete ML remain separate",1,"[""qlib/rl/order_execution/policy.py::<module>@1""]","[""crates/core/src/data_normalization.rs:23:native"", ""crates/core/src/lib.rs:142:rl_policy_weight""]"
1,ledger-108,Native policy file extraction,`Trainer.get_policy_state_dict` decoded-policy selection,"`rl_policy_checkpoint`, explicit native document/codec projections",done,"Four focused tests, eight source success comparisons plus three source failure cases, real Trainer files; full 90-file exact gates pass",Automatic dynamic/legacy codec dispatch is not implemented; ordered weight materialization and complete ML remain separate,2,"[""qlib/rl/trainer/trainer.py::Trainer.get_policy_state_dict@157"", ""qlib/rl/trainer/vessel.py::TrainingVesselBase.policy@45""]","[""crates/core/src/data_normalization.rs:23:native"", ""crates/core/src/lib.rs:141:rl_policy_checkpoint""]"
1,ledger-109,Native ordered policy weights,Native snapshot to `policy.set_weight` input,"`CandlePolicyLayout`, `CandlePolicySnapshot::into_policy_weights`",done,"16 native tests, real Trainer composition, 58 actual model retry comparisons; full 91-file exact gates pass",Whole-variable aliases and seven native types; broader lossless inputs/shared views and complete ML remain,1,"[""qlib/rl/trainer/vessel.py::TrainingVesselBase.policy@45""]","[""crates/core/src/rl_candle_checkpoint.rs:134:CandlePolicySnapshot"", ""crates/core/src/rl_candle_weights.rs:112:into_policy_weights"", ""crates/core/src/rl_candle_weights.rs:20:CandlePolicyLayout""]"
1,ledger-110,Checkpoint callback,`qlib/rl/trainer/callbacks.py::Checkpoint`,Periodic/timed persistence and complete live Trainer checkpoint state,in_progress,"Native state, explicit-schema extraction and ordered weight retry pass full 91-file gates; actual source/model differentials pass","Broader lossless weight types/shared views, custom model state and full ML implementation remain; legacy Torch file interoperability is a separate unresolved choice",2,"[""qlib/rl/trainer/callbacks.py::<module>@1"", ""qlib/rl/trainer/callbacks.py::Checkpoint@203""]","[""crates/core/src/dataframe_append/extended_plan.rs:65:state"", ""crates/core/src/dataframe_append/temporal_plan.rs:16:state"", ""crates/core/src/environment_step.rs:301:state"", ""crates/core/src/saoe.rs:323:state"", ""crates/core/src/saoe.rs:350:state"", ""crates/core/src/saoe_int_strategy.rs:279:state"", ""crates/core/src/saoe_int_strategy.rs:31:state"", ""crates/core/src/saoe_live_registry.rs:160:state"", ""crates/core/src/saoe_live_registry.rs:36:state"", ""crates/core/src/saoe_state_adapter.rs:964:state"", ""crates/core/src/saoe_state_adapter.rs:988:state""]"
1,ledger-111,Unicode-array calendar binary writer,`FileCalendarStorage._write_calendar` binary wb/ab Unicode-array path,"`calendar_write`, `CalendarFileValues`, `CalendarTextArray`",done,"96 real-source file cases; injected partial write/flush failures; exact54/54 lines,10/10 functions,89/89 regions,4/4 branches",Arbitrary Python object codecs and other storage operations remain separate; not whole-workspace acceptance,2,"[""qlib/data/storage/file_storage.py::FileCalendarStorage._write_calendar@122"", ""qlib/data/storage/file_storage.py::FileCalendarStorage@76""]","[""crates/core/src/calendar_write.rs:23:CalendarFileValues"", ""crates/core/src/calendar_write.rs:39:CalendarTextArray"", ""crates/core/src/lib.rs:25:calendar_write""]"
1,ledger-112,persistent configured calendar request state/read-write,"`FileCalendarStorage` supported/selected frequency caches, uri/data/raw read/write/extend/clear/len over configured roots","`FileCalendarStorage`, shared `FileCalendarBackend` helpers",done,"12 source-instance sequences/118 actions;272 selected tests per toolchain; storage65/65 lines,12/12 functions,119/119 regions,2/2 branches; backend also exact100%","Index/insert/remove/slices, storage-frequency enumeration, global/provider-override construction and whole-workspace acceptance remain open",1,"[""qlib/data/storage/file_storage.py::FileCalendarStorage@76""]","[""crates/core/src/exchange_quote.rs:29:shared"", ""crates/core/src/file_calendar_backend.rs:25:FileCalendarBackend"", ""crates/core/src/file_calendar_storage.rs:19:FileCalendarStorage""]"
