schema_version,source_file,source_sha256,module,flow,symbol_id,parent_symbol_id,qualname,name,kind,line_start,line_end,visibility,decorators,status,whole_file_evidence,ledger_slice_ids,rust_targets,rust_locations,acceptance_evidence,blockers
1,qlib/rl/trainer/trainer.py,4f17409c2bda5f10a6f5f8acd8e76f483bc900e218ef66ffc1e92cb7135e773b,qlib.rl.trainer.trainer,reinforcement-learning,qlib/rl/trainer/trainer.py::Trainer.fit@188,qlib/rl/trainer/trainer.py::Trainer@30,Trainer.fit,fit,method,188,249,public,[],ledger_evidence_candidate,,"[""ledger-103""]","[""`RlTrainerDriver`, typed callback/vessel/seed-context interfaces""]","[""crates/core/src/rl_trainer_driver.rs:261:RlTrainerDriver""]","[""Five focused tests; 67 live-source scenarios; real queue/vector/vessel/log-buffer integration; exact 100% workspace coverage""]","[""Full checkpoint codecs and configured environment assembly remain separate""]"
1,qlib/rl/trainer/trainer.py,4f17409c2bda5f10a6f5f8acd8e76f483bc900e218ef66ffc1e92cb7135e773b,qlib.rl.trainer.trainer,reinforcement-learning,qlib/rl/trainer/trainer.py::Trainer.test@251,qlib/rl/trainer/trainer.py::Trainer@30,Trainer.test,test,method,251,272,public,[],not_started,,[],[],[],[],[]
1,qlib/rl/trainer/trainer.py,4f17409c2bda5f10a6f5f8acd8e76f483bc900e218ef66ffc1e92cb7135e773b,qlib.rl.trainer.trainer,reinforcement-learning,qlib/rl/trainer/trainer.py::Trainer.venv_from_iterator@274,qlib/rl/trainer/trainer.py::Trainer@30,Trainer.venv_from_iterator,venv_from_iterator,method,274,307,public,[],not_started,,[],[],[],[],[]
1,qlib/rl/trainer/trainer.py,4f17409c2bda5f10a6f5f8acd8e76f483bc900e218ef66ffc1e92cb7135e773b,qlib.rl.trainer.trainer,reinforcement-learning,qlib/rl/trainer/trainer.py::Trainer.venv_from_iterator.env_factory@277,qlib/rl/trainer/trainer.py::Trainer.venv_from_iterator@274,Trainer.venv_from_iterator.env_factory,env_factory,nested_function,277,300,public,[],not_started,,[],[],[],[],[]
1,qlib/rl/trainer/trainer.py,4f17409c2bda5f10a6f5f8acd8e76f483bc900e218ef66ffc1e92cb7135e773b,qlib.rl.trainer.trainer,reinforcement-learning,qlib/rl/trainer/trainer.py::Trainer._metrics_callback@309,qlib/rl/trainer/trainer.py::Trainer@30,Trainer._metrics_callback,_metrics_callback,method,309,319,private,[],ledger_evidence_candidate,,"[""ledger-102""]","[""`RlTrainerState`, `RlTrainerRuntime`, concrete log-buffer callback""]","[""crates/core/src/rl_candle_collector.rs:528:buffer"", ""crates/core/src/rl_early_stopping.rs:92:log"", ""crates/core/src/rl_early_stopping.rs:96:log"", ""crates/core/src/rl_trainer_state.rs:170:RlTrainerRuntime"", ""crates/core/src/rl_trainer_state.rs:21:RlTrainerState"", ""crates/core/src/training_vessel_log.rs:169:log"", ""crates/core/src/training_vessel_runner.rs:106:buffer""]","[""Five focused tests; 27 live-source metric cases; initialization/minimum-level/lifetime differentials; exact 100% workspace coverage""]","[""Fit/test loop, full checkpoint graph, callback scheduling, and configured construction remain separate""]"
1,qlib/rl/trainer/trainer.py,4f17409c2bda5f10a6f5f8acd8e76f483bc900e218ef66ffc1e92cb7135e773b,qlib.rl.trainer.trainer,reinforcement-learning,qlib/rl/trainer/trainer.py::Trainer._call_callback_hooks@321,qlib/rl/trainer/trainer.py::Trainer@30,Trainer._call_callback_hooks,_call_callback_hooks,method,321,324,private,[],ledger_evidence_candidate,,"[""ledger-103""]","[""`RlTrainerDriver`, typed callback/vessel/seed-context interfaces""]","[""crates/core/src/rl_trainer_driver.rs:261:RlTrainerDriver""]","[""Five focused tests; 67 live-source scenarios; real queue/vector/vessel/log-buffer integration; exact 100% workspace coverage""]","[""Full checkpoint codecs and configured environment assembly remain separate""]"
1,qlib/rl/trainer/trainer.py,4f17409c2bda5f10a6f5f8acd8e76f483bc900e218ef66ffc1e92cb7135e773b,qlib.rl.trainer.trainer,reinforcement-learning,qlib/rl/trainer/trainer.py::Trainer._min_loglevel@326,qlib/rl/trainer/trainer.py::Trainer@30,Trainer._min_loglevel,_min_loglevel,method,326,331,private,[],not_started,,[],[],[],[],[]
1,qlib/rl/trainer/trainer.py,4f17409c2bda5f10a6f5f8acd8e76f483bc900e218ef66ffc1e92cb7135e773b,qlib.rl.trainer.trainer,reinforcement-learning,qlib/rl/trainer/trainer.py::_wrap_context@335,qlib/rl/trainer/trainer.py::<module>@1,_wrap_context,_wrap_context,function,335,343,private,"[""contextmanager""]",ledger_evidence_candidate,,"[""ledger-103""]","[""`RlTrainerDriver`, typed callback/vessel/seed-context interfaces""]","[""crates/core/src/rl_trainer_driver.rs:261:RlTrainerDriver""]","[""Five focused tests; 67 live-source scenarios; real queue/vector/vessel/log-buffer integration; exact 100% workspace coverage""]","[""Full checkpoint codecs and configured environment assembly remain separate""]"
1,qlib/rl/trainer/trainer.py,4f17409c2bda5f10a6f5f8acd8e76f483bc900e218ef66ffc1e92cb7135e773b,qlib.rl.trainer.trainer,reinforcement-learning,qlib/rl/trainer/trainer.py::_named_collection@346,qlib/rl/trainer/trainer.py::<module>@1,_named_collection,_named_collection,function,346,355,private,[],ledger_evidence_candidate,,"[""ledger-104""]","[""Generic checkpoint document, named component registry, ordered save/restore and driver restore bridge""]","[""crates/core/src/position_cash.rs:45:restore"", ""crates/core/src/rl_candle_checkpoint.rs:175:restore"", ""crates/core/src/rl_checkpoint_callback.rs:137:save"", ""crates/core/src/rl_checkpoint_callback.rs:243:save"", ""crates/core/src/rl_checkpoint_file.rs:153:restore"", ""crates/core/src/rl_checkpoint_file.rs:203:restore"", ""crates/core/src/rl_checkpoint_file.rs:83:save"", ""crates/core/src/rl_checkpoint_lossless_callback.rs:138:save"", ""crates/core/src/rl_trainer_checkpoint.rs:302:restore"", ""crates/core/src/rl_trainer_driver.rs:171:restore""]","[""Six focused tests; 33 live-source graph scenarios and seven naming matrices; full workspace, strict Clippy, stable/nightly exact 100% gates pass""]","[""Torch file codecs and concrete callback recipes remain separate""]"
1,qlib/rl/trainer/vessel.py,111ca13cc355a2ac11397e6c97e02b429773bd39c6450ce46a14c5392ebbbf77,qlib.rl.trainer.vessel,reinforcement-learning,qlib/rl/trainer/vessel.py::<module>@1,,<module>,<module>,module,1,218,public,[],not_started,,[],[],[],[],[]
1,qlib/rl/trainer/vessel.py,111ca13cc355a2ac11397e6c97e02b429773bd39c6450ce46a14c5392ebbbf77,qlib.rl.trainer.vessel,reinforcement-learning,qlib/rl/trainer/vessel.py::T@26,qlib/rl/trainer/vessel.py::<module>@1,T,T,module_variable,26,26,public,[],not_started,,[],[],[],[],[]
1,qlib/rl/trainer/vessel.py,111ca13cc355a2ac11397e6c97e02b429773bd39c6450ce46a14c5392ebbbf77,qlib.rl.trainer.vessel,reinforcement-learning,qlib/rl/trainer/vessel.py::_logger@27,qlib/rl/trainer/vessel.py::<module>@1,_logger,_logger,module_variable,27,27,private,[],not_started,,[],[],[],[],[]
1,qlib/rl/trainer/vessel.py,111ca13cc355a2ac11397e6c97e02b429773bd39c6450ce46a14c5392ebbbf77,qlib.rl.trainer.vessel,reinforcement-learning,qlib/rl/trainer/vessel.py::SeedIteratorNotAvailable@30,qlib/rl/trainer/vessel.py::<module>@1,SeedIteratorNotAvailable,SeedIteratorNotAvailable,class,30,31,public,[],not_started,,[],[],[],[],[]
1,qlib/rl/trainer/vessel.py,111ca13cc355a2ac11397e6c97e02b429773bd39c6450ce46a14c5392ebbbf77,qlib.rl.trainer.vessel,reinforcement-learning,qlib/rl/trainer/vessel.py::TrainingVesselBase@34,qlib/rl/trainer/vessel.py::<module>@1,TrainingVesselBase,TrainingVesselBase,class,34,95,public,[],ledger_evidence_candidate,,"[""ledger-098"", ""ledger-099""]","[""`TrainingVesselBinding`, `TrainingVesselState`, generic checkpoint envelope"", ""`TrainingVesselLog`, Arrow reducer, scalar formatter, diagnostic sink""]","[""crates/core/src/dataframe_append/constructor.rs:149:scalar"", ""crates/core/src/dataframe_append/constructor.rs:166:scalar"", ""crates/core/src/dataframe_append/constructor_tests.rs:294:scalar"", ""crates/core/src/single_data.rs:144:scalar"", ""crates/core/src/single_metric.rs:162:scalar"", ""crates/core/src/training_vessel_log.rs:142:TrainingVesselLog"", ""crates/core/src/training_vessel_state.rs:115:TrainingVesselState"", ""crates/core/src/training_vessel_state.rs:43:TrainingVesselBinding""]","[""Five focused tests, live Python logging differential, exact 100% workspace coverage"", ""Five focused tests, live-source differential, exact 100% workspace coverage""]","[""Collector/replay-buffer orchestration and exotic Python value adapters remain separate"", ""Metric logging and collector orchestration remain separate""]"
1,qlib/rl/trainer/vessel.py,111ca13cc355a2ac11397e6c97e02b429773bd39c6450ce46a14c5392ebbbf77,qlib.rl.trainer.vessel,reinforcement-learning,qlib/rl/trainer/vessel.py::TrainingVesselBase.simulator_fn@42,qlib/rl/trainer/vessel.py::TrainingVesselBase@34,TrainingVesselBase.simulator_fn,simulator_fn,class_attribute,42,42,public,[],not_started,,[],[],[],[],[]
1,qlib/rl/trainer/vessel.py,111ca13cc355a2ac11397e6c97e02b429773bd39c6450ce46a14c5392ebbbf77,qlib.rl.trainer.vessel,reinforcement-learning,qlib/rl/trainer/vessel.py::TrainingVesselBase.state_interpreter@43,qlib/rl/trainer/vessel.py::TrainingVesselBase@34,TrainingVesselBase.state_interpreter,state_interpreter,class_attribute,43,43,public,[],not_started,,[],[],[],[],[]
1,qlib/rl/trainer/vessel.py,111ca13cc355a2ac11397e6c97e02b429773bd39c6450ce46a14c5392ebbbf77,qlib.rl.trainer.vessel,reinforcement-learning,qlib/rl/trainer/vessel.py::TrainingVesselBase.action_interpreter@44,qlib/rl/trainer/vessel.py::TrainingVesselBase@34,TrainingVesselBase.action_interpreter,action_interpreter,class_attribute,44,44,public,[],not_started,,[],[],[],[],[]
1,qlib/rl/trainer/vessel.py,111ca13cc355a2ac11397e6c97e02b429773bd39c6450ce46a14c5392ebbbf77,qlib.rl.trainer.vessel,reinforcement-learning,qlib/rl/trainer/vessel.py::TrainingVesselBase.policy@45,qlib/rl/trainer/vessel.py::TrainingVesselBase@34,TrainingVesselBase.policy,policy,class_attribute,45,45,public,[],ledger_evidence_candidate,,"[""ledger-068"", ""ledger-108"", ""ledger-109""]","[""`CandlePolicyLayout`, `CandlePolicySnapshot::into_policy_weights`"", ""`SaoePolicyPipeline`, basic/full-history interpreters, typed observations/actions"", ""`rl_policy_checkpoint`, explicit native document/codec projections""]","[""crates/core/src/data_normalization.rs:23:native"", ""crates/core/src/lib.rs:141:rl_policy_checkpoint"", ""crates/core/src/rl_candle_checkpoint.rs:134:CandlePolicySnapshot"", ""crates/core/src/rl_candle_collector.rs:46:actions"", ""crates/core/src/rl_candle_collector.rs:67:actions"", ""crates/core/src/rl_candle_dqn_vessel.rs:98:actions"", ""crates/core/src/rl_candle_weights.rs:112:into_policy_weights"", ""crates/core/src/rl_candle_weights.rs:20:CandlePolicyLayout"", ""crates/core/src/saoe_interpreter.rs:204:actions"", ""crates/core/src/saoe_interpreter.rs:211:SaoePolicyPipeline"", ""crates/core/src/saoe_interpreter.rs:689:actions""]","[""16 native tests, real Trainer composition, 58 actual model retry comparisons; full 91-file exact gates pass"", ""6 focused tests; live Python AST differentials; whole workspace 100% lines/functions/regions/branches"", ""Four focused tests, eight source success comparisons plus three source failure cases, real Trainer files; full 90-file exact gates pass""]","[""Automatic dynamic/legacy codec dispatch is not implemented; ordered weight materialization and complete ML remain separate"", ""Learned inference runtimes remain separate"", ""Whole-variable aliases and seven native types; broader lossless inputs/shared views and complete ML remain""]"
1,qlib/rl/trainer/vessel.py,111ca13cc355a2ac11397e6c97e02b429773bd39c6450ce46a14c5392ebbbf77,qlib.rl.trainer.vessel,reinforcement-learning,qlib/rl/trainer/vessel.py::TrainingVesselBase.reward@46,qlib/rl/trainer/vessel.py::TrainingVesselBase@34,TrainingVesselBase.reward,reward,class_attribute,46,46,public,[],not_started,,[],[],[],[],[]
1,qlib/rl/trainer/vessel.py,111ca13cc355a2ac11397e6c97e02b429773bd39c6450ce46a14c5392ebbbf77,qlib.rl.trainer.vessel,reinforcement-learning,qlib/rl/trainer/vessel.py::TrainingVesselBase.trainer@47,qlib/rl/trainer/vessel.py::TrainingVesselBase@34,TrainingVesselBase.trainer,trainer,class_attribute,47,47,public,[],not_started,,[],[],[],[],[]
1,qlib/rl/trainer/vessel.py,111ca13cc355a2ac11397e6c97e02b429773bd39c6450ce46a14c5392ebbbf77,qlib.rl.trainer.vessel,reinforcement-learning,qlib/rl/trainer/vessel.py::TrainingVesselBase.assign_trainer@49,qlib/rl/trainer/vessel.py::TrainingVesselBase@34,TrainingVesselBase.assign_trainer,assign_trainer,method,49,50,public,[],ledger_evidence_candidate,,"[""ledger-098""]","[""`TrainingVesselBinding`, `TrainingVesselState`, generic checkpoint envelope""]","[""crates/core/src/training_vessel_state.rs:115:TrainingVesselState"", ""crates/core/src/training_vessel_state.rs:43:TrainingVesselBinding""]","[""Five focused tests, live-source differential, exact 100% workspace coverage""]","[""Metric logging and collector orchestration remain separate""]"
1,qlib/rl/trainer/vessel.py,111ca13cc355a2ac11397e6c97e02b429773bd39c6450ce46a14c5392ebbbf77,qlib.rl.trainer.vessel,reinforcement-learning,qlib/rl/trainer/vessel.py::TrainingVesselBase.train_seed_iterator@52,qlib/rl/trainer/vessel.py::TrainingVesselBase@34,TrainingVesselBase.train_seed_iterator,train_seed_iterator,method,52,56,public,[],not_started,,[],[],[],[],[]
1,qlib/rl/trainer/vessel.py,111ca13cc355a2ac11397e6c97e02b429773bd39c6450ce46a14c5392ebbbf77,qlib.rl.trainer.vessel,reinforcement-learning,qlib/rl/trainer/vessel.py::TrainingVesselBase.val_seed_iterator@58,qlib/rl/trainer/vessel.py::TrainingVesselBase@34,TrainingVesselBase.val_seed_iterator,val_seed_iterator,method,58,60,public,[],not_started,,[],[],[],[],[]
1,qlib/rl/trainer/vessel.py,111ca13cc355a2ac11397e6c97e02b429773bd39c6450ce46a14c5392ebbbf77,qlib.rl.trainer.vessel,reinforcement-learning,qlib/rl/trainer/vessel.py::TrainingVesselBase.test_seed_iterator@62,qlib/rl/trainer/vessel.py::TrainingVesselBase@34,TrainingVesselBase.test_seed_iterator,test_seed_iterator,method,62,64,public,[],not_started,,[],[],[],[],[]
1,qlib/rl/trainer/vessel.py,111ca13cc355a2ac11397e6c97e02b429773bd39c6450ce46a14c5392ebbbf77,qlib.rl.trainer.vessel,reinforcement-learning,qlib/rl/trainer/vessel.py::TrainingVesselBase.train@66,qlib/rl/trainer/vessel.py::TrainingVesselBase@34,TrainingVesselBase.train,train,method,66,68,public,[],not_started,,[],[],[],[],[]
1,qlib/rl/trainer/vessel.py,111ca13cc355a2ac11397e6c97e02b429773bd39c6450ce46a14c5392ebbbf77,qlib.rl.trainer.vessel,reinforcement-learning,qlib/rl/trainer/vessel.py::TrainingVesselBase.validate@70,qlib/rl/trainer/vessel.py::TrainingVesselBase@34,TrainingVesselBase.validate,validate,method,70,72,public,[],not_started,,[],[],[],[],[]
1,qlib/rl/trainer/vessel.py,111ca13cc355a2ac11397e6c97e02b429773bd39c6450ce46a14c5392ebbbf77,qlib.rl.trainer.vessel,reinforcement-learning,qlib/rl/trainer/vessel.py::TrainingVesselBase.test@74,qlib/rl/trainer/vessel.py::TrainingVesselBase@34,TrainingVesselBase.test,test,method,74,76,public,[],not_started,,[],[],[],[],[]
1,qlib/rl/trainer/vessel.py,111ca13cc355a2ac11397e6c97e02b429773bd39c6450ce46a14c5392ebbbf77,qlib.rl.trainer.vessel,reinforcement-learning,qlib/rl/trainer/vessel.py::TrainingVesselBase.log@78,qlib/rl/trainer/vessel.py::TrainingVesselBase@34,TrainingVesselBase.log,log,method,78,83,public,[],ledger_evidence_candidate,,"[""ledger-099""]","[""`TrainingVesselLog`, Arrow reducer, scalar formatter, diagnostic sink""]","[""crates/core/src/dataframe_append/constructor.rs:149:scalar"", ""crates/core/src/dataframe_append/constructor.rs:166:scalar"", ""crates/core/src/dataframe_append/constructor_tests.rs:294:scalar"", ""crates/core/src/single_data.rs:144:scalar"", ""crates/core/src/single_metric.rs:162:scalar"", ""crates/core/src/training_vessel_log.rs:142:TrainingVesselLog""]","[""Five focused tests, live Python logging differential, exact 100% workspace coverage""]","[""Collector/replay-buffer orchestration and exotic Python value adapters remain separate""]"
1,qlib/rl/trainer/vessel.py,111ca13cc355a2ac11397e6c97e02b429773bd39c6450ce46a14c5392ebbbf77,qlib.rl.trainer.vessel,reinforcement-learning,qlib/rl/trainer/vessel.py::TrainingVesselBase.log_dict@85,qlib/rl/trainer/vessel.py::TrainingVesselBase@34,TrainingVesselBase.log_dict,log_dict,method,85,87,public,[],ledger_evidence_candidate,,"[""ledger-099""]","[""`TrainingVesselLog`, Arrow reducer, scalar formatter, diagnostic sink""]","[""crates/core/src/dataframe_append/constructor.rs:149:scalar"", ""crates/core/src/dataframe_append/constructor.rs:166:scalar"", ""crates/core/src/dataframe_append/constructor_tests.rs:294:scalar"", ""crates/core/src/single_data.rs:144:scalar"", ""crates/core/src/single_metric.rs:162:scalar"", ""crates/core/src/training_vessel_log.rs:142:TrainingVesselLog""]","[""Five focused tests, live Python logging differential, exact 100% workspace coverage""]","[""Collector/replay-buffer orchestration and exotic Python value adapters remain separate""]"
1,qlib/rl/trainer/vessel.py,111ca13cc355a2ac11397e6c97e02b429773bd39c6450ce46a14c5392ebbbf77,qlib.rl.trainer.vessel,reinforcement-learning,qlib/rl/trainer/vessel.py::TrainingVesselBase.state_dict@89,qlib/rl/trainer/vessel.py::TrainingVesselBase@34,TrainingVesselBase.state_dict,state_dict,method,89,91,public,[],not_started,,[],[],[],[],[]
1,qlib/rl/trainer/vessel.py,111ca13cc355a2ac11397e6c97e02b429773bd39c6450ce46a14c5392ebbbf77,qlib.rl.trainer.vessel,reinforcement-learning,qlib/rl/trainer/vessel.py::TrainingVesselBase.load_state_dict@93,qlib/rl/trainer/vessel.py::TrainingVesselBase@34,TrainingVesselBase.load_state_dict,load_state_dict,method,93,95,public,[],not_started,,[],[],[],[],[]
1,qlib/rl/trainer/vessel.py,111ca13cc355a2ac11397e6c97e02b429773bd39c6450ce46a14c5392ebbbf77,qlib.rl.trainer.vessel,reinforcement-learning,qlib/rl/trainer/vessel.py::TrainingVessel@98,qlib/rl/trainer/vessel.py::<module>@1,TrainingVessel,TrainingVessel,class,98,218,public,[],ledger_evidence_candidate,,"[""ledger-097"", ""ledger-100""]","[""`TrainingVesselRunner`, policy/collector/buffer adapters composed with finite-vector guard"", ""`TrainingVesselSeeds`, sampler/logger plugins""]","[""crates/core/src/complex_price_advantage.rs:33:finite"", ""crates/core/src/environment_step.rs:614:logger"", ""crates/core/src/model_sequence.rs:143:sampler"", ""crates/core/src/rl_candle_collector.rs:528:buffer"", ""crates/core/src/rl_candle_replay.rs:14:vector"", ""crates/core/src/training_vessel_runner.rs:106:buffer"", ""crates/core/src/training_vessel_runner.rs:162:TrainingVesselRunner"", ""crates/core/src/training_vessel_seed.rs:126:TrainingVesselSeeds""]","[""Four focused tests; 42 live-source differential cases; opaque keyword forwarding; real dummy-environment exhaustion; exact 100% workspace coverage"", ""Six focused tests, live Python subset differential, tracing delivery, exact 100% workspace coverage""]","[""Concrete ML runtime and replay-buffer implementations remain separate"", ""Full policy/collector/trainer orchestration remains separate""]"
1,qlib/rl/trainer/vessel.py,111ca13cc355a2ac11397e6c97e02b429773bd39c6450ce46a14c5392ebbbf77,qlib.rl.trainer.vessel,reinforcement-learning,qlib/rl/trainer/vessel.py::TrainingVessel.__init__@115,qlib/rl/trainer/vessel.py::TrainingVessel@98,TrainingVessel.__init__,__init__,method,115,140,public,[],not_started,,[],[],[],[],[]
1,qlib/rl/trainer/vessel.py,111ca13cc355a2ac11397e6c97e02b429773bd39c6450ce46a14c5392ebbbf77,qlib.rl.trainer.vessel,reinforcement-learning,qlib/rl/trainer/vessel.py::TrainingVessel.train_seed_iterator@142,qlib/rl/trainer/vessel.py::TrainingVessel@98,TrainingVessel.train_seed_iterator,train_seed_iterator,method,142,148,public,[],not_started,,[],[],[],[],[]
1,qlib/rl/trainer/vessel.py,111ca13cc355a2ac11397e6c97e02b429773bd39c6450ce46a14c5392ebbbf77,qlib.rl.trainer.vessel,reinforcement-learning,qlib/rl/trainer/vessel.py::TrainingVessel.val_seed_iterator@150,qlib/rl/trainer/vessel.py::TrainingVessel@98,TrainingVessel.val_seed_iterator,val_seed_iterator,method,150,155,public,[],not_started,,[],[],[],[],[]
1,qlib/rl/trainer/vessel.py,111ca13cc355a2ac11397e6c97e02b429773bd39c6450ce46a14c5392ebbbf77,qlib.rl.trainer.vessel,reinforcement-learning,qlib/rl/trainer/vessel.py::TrainingVessel.test_seed_iterator@157,qlib/rl/trainer/vessel.py::TrainingVessel@98,TrainingVessel.test_seed_iterator,test_seed_iterator,method,157,162,public,[],not_started,,[],[],[],[],[]
1,qlib/rl/trainer/vessel.py,111ca13cc355a2ac11397e6c97e02b429773bd39c6450ce46a14c5392ebbbf77,qlib.rl.trainer.vessel,reinforcement-learning,qlib/rl/trainer/vessel.py::TrainingVessel.train@164,qlib/rl/trainer/vessel.py::TrainingVessel@98,TrainingVessel.train,train,method,164,185,public,[],ledger_evidence_candidate,,"[""ledger-100""]","[""`TrainingVesselRunner`, policy/collector/buffer adapters composed with finite-vector guard""]","[""crates/core/src/complex_price_advantage.rs:33:finite"", ""crates/core/src/rl_candle_collector.rs:528:buffer"", ""crates/core/src/rl_candle_replay.rs:14:vector"", ""crates/core/src/training_vessel_runner.rs:106:buffer"", ""crates/core/src/training_vessel_runner.rs:162:TrainingVesselRunner""]","[""Four focused tests; 42 live-source differential cases; opaque keyword forwarding; real dummy-environment exhaustion; exact 100% workspace coverage""]","[""Concrete ML runtime and replay-buffer implementations remain separate""]"
1,qlib/rl/trainer/vessel.py,111ca13cc355a2ac11397e6c97e02b429773bd39c6450ce46a14c5392ebbbf77,qlib.rl.trainer.vessel,reinforcement-learning,qlib/rl/trainer/vessel.py::TrainingVessel.validate@187,qlib/rl/trainer/vessel.py::TrainingVessel@98,TrainingVessel.validate,validate,method,187,194,public,[],not_started,,[],[],[],[],[]
1,qlib/rl/trainer/vessel.py,111ca13cc355a2ac11397e6c97e02b429773bd39c6450ce46a14c5392ebbbf77,qlib.rl.trainer.vessel,reinforcement-learning,qlib/rl/trainer/vessel.py::TrainingVessel.test@196,qlib/rl/trainer/vessel.py::TrainingVessel@98,TrainingVessel.test,test,method,196,203,public,[],not_started,,[],[],[],[],[]
1,qlib/rl/trainer/vessel.py,111ca13cc355a2ac11397e6c97e02b429773bd39c6450ce46a14c5392ebbbf77,qlib.rl.trainer.vessel,reinforcement-learning,qlib/rl/trainer/vessel.py::TrainingVessel._random_subset@206,qlib/rl/trainer/vessel.py::TrainingVessel@98,TrainingVessel._random_subset,_random_subset,method,206,218,private,"[""staticmethod""]",ledger_evidence_candidate,,"[""ledger-097""]","[""`TrainingVesselSeeds`, sampler/logger plugins""]","[""crates/core/src/environment_step.rs:614:logger"", ""crates/core/src/model_sequence.rs:143:sampler"", ""crates/core/src/training_vessel_seed.rs:126:TrainingVesselSeeds""]","[""Six focused tests, live Python subset differential, tracing delivery, exact 100% workspace coverage""]","[""Full policy/collector/trainer orchestration remains separate""]"
1,qlib/rl/utils/__init__.py,1d7913cbe9c3cba3878b05462b00c16d3bdd5b610279a14f976efcc1e3d580fb,qlib.rl.utils,reinforcement-learning,qlib/rl/utils/__init__.py::<module>@1,,<module>,<module>,module,1,21,public,[],not_started,,[],[],[],[],[]
1,qlib/rl/utils/__init__.py,1d7913cbe9c3cba3878b05462b00c16d3bdd5b610279a14f976efcc1e3d580fb,qlib.rl.utils,reinforcement-learning,qlib/rl/utils/__init__.py::__all__@9,qlib/rl/utils/__init__.py::<module>@1,__all__,__all__,module_variable,9,21,public,[],not_started,,[],[],[],[],[]
1,qlib/rl/utils/data_queue.py,9fb69fc960765847b2898cc34c3110c36253c34694326525b498926d5da9449d,qlib.rl.utils.data_queue,reinforcement-learning,qlib/rl/utils/data_queue.py::<module>@1,,<module>,<module>,module,1,188,public,[],ledger_evidence_candidate,,"[""ledger-096""]","[""`DataQueue`, dataset/sampler plugins, ordered bounded worker pool""]","[""crates/core/src/data_queue.rs:137:DataQueue"", ""crates/core/src/model_sequence.rs:143:sampler""]","[""12 focused tests; live Python AST characterization; finite/infinite and cancellation stress paths; exact 100% whole-workspace coverage""]","[""OS-process sharing and Python bindings remain separate""]"
1,qlib/rl/utils/data_queue.py,9fb69fc960765847b2898cc34c3110c36253c34694326525b498926d5da9449d,qlib.rl.utils.data_queue,reinforcement-learning,qlib/rl/utils/data_queue.py::_logger@17,qlib/rl/utils/data_queue.py::<module>@1,_logger,_logger,module_variable,17,17,private,[],not_started,,[],[],[],[],[]
1,qlib/rl/utils/data_queue.py,9fb69fc960765847b2898cc34c3110c36253c34694326525b498926d5da9449d,qlib.rl.utils.data_queue,reinforcement-learning,qlib/rl/utils/data_queue.py::T@19,qlib/rl/utils/data_queue.py::<module>@1,T,T,module_variable,19,19,public,[],not_started,,[],[],[],[],[]
1,qlib/rl/utils/data_queue.py,9fb69fc960765847b2898cc34c3110c36253c34694326525b498926d5da9449d,qlib.rl.utils.data_queue,reinforcement-learning,qlib/rl/utils/data_queue.py::__all__@21,qlib/rl/utils/data_queue.py::<module>@1,__all__,__all__,module_variable,21,21,public,[],not_started,,[],[],[],[],[]
1,qlib/rl/utils/data_queue.py,9fb69fc960765847b2898cc34c3110c36253c34694326525b498926d5da9449d,qlib.rl.utils.data_queue,reinforcement-learning,qlib/rl/utils/data_queue.py::DataQueue@24,qlib/rl/utils/data_queue.py::<module>@1,DataQueue,DataQueue,class,24,188,public,[],not_started,,[],[],[],[],[]
1,qlib/rl/utils/data_queue.py,9fb69fc960765847b2898cc34c3110c36253c34694326525b498926d5da9449d,qlib.rl.utils.data_queue,reinforcement-learning,qlib/rl/utils/data_queue.py::DataQueue.__init__@59,qlib/rl/utils/data_queue.py::DataQueue@24,DataQueue.__init__,__init__,method,59,84,public,[],not_started,,[],[],[],[],[]
1,qlib/rl/utils/data_queue.py,9fb69fc960765847b2898cc34c3110c36253c34694326525b498926d5da9449d,qlib.rl.utils.data_queue,reinforcement-learning,qlib/rl/utils/data_queue.py::DataQueue.__enter__@86,qlib/rl/utils/data_queue.py::DataQueue@24,DataQueue.__enter__,__enter__,method,86,88,public,[],not_started,,[],[],[],[],[]
1,qlib/rl/utils/data_queue.py,9fb69fc960765847b2898cc34c3110c36253c34694326525b498926d5da9449d,qlib.rl.utils.data_queue,reinforcement-learning,qlib/rl/utils/data_queue.py::DataQueue.__exit__@90,qlib/rl/utils/data_queue.py::DataQueue@24,DataQueue.__exit__,__exit__,method,90,91,public,[],not_started,,[],[],[],[],[]
1,qlib/rl/utils/data_queue.py,9fb69fc960765847b2898cc34c3110c36253c34694326525b498926d5da9449d,qlib.rl.utils.data_queue,reinforcement-learning,qlib/rl/utils/data_queue.py::DataQueue.cleanup@93,qlib/rl/utils/data_queue.py::DataQueue@24,DataQueue.cleanup,cleanup,method,93,111,public,[],not_started,,[],[],[],[],[]
1,qlib/rl/utils/data_queue.py,9fb69fc960765847b2898cc34c3110c36253c34694326525b498926d5da9449d,qlib.rl.utils.data_queue,reinforcement-learning,qlib/rl/utils/data_queue.py::DataQueue.get@113,qlib/rl/utils/data_queue.py::DataQueue@24,DataQueue.get,get,method,113,126,public,[],not_started,,[],[],[],[],[]
